,STRUCTURE_ID,COUNTY,OWNER,AGE,CONDITION,COLOR,COORDINATES
19128,820C4730001,Sullivan,COUNTY HIGHWAY AGENCY,78.0,Fair,Yellow,"[-82.35352680999995, 36.57559390900008]"
19129,80I00400007,Smith,STATE HIGHWAY AGENCY,55.0,Good,Green,"[-86.00453534699994, 36.17762109700004]"
19130,80I00400027,Smith,STATE HIGHWAY AGENCY,56.0,Fair,Yellow,"[-85.86414383099998, 36.146235827000055]"
19131,83SR0064019,Sumner,STATE HIGHWAY AGENCY,30.0,Fair,Yellow,"[-86.65723599499995, 36.307862889000035]"
19132,780A5270001,Sevier,COUNTY HIGHWAY AGENCY,82.0,Fair,Yellow,"[-83.70813551299995, 35.844885342000055]"
19133,83020590001,Sumner,COUNTY HIGHWAY AGENCY,68.0,Fair,Yellow,"[-86.26647805899995, 36.519530850000024]"
19134,790A0440001,Shelby,COUNTY HIGHWAY AGENCY,2.0,Good,Green,"[-89.97445440099995, 35.31578270600005]"
19135,79I00550029,Shelby,STATE HIGHWAY AGENCY,58.0,Fair,Yellow,"[-90.02307885099998, 35.063605202000076]"
19136,51SR0480009,Lewis,STATE HIGHWAY AGENCY,81.0,Fair,Yellow,"[-87.55133828899994, 35.57388006300005]"
19137,510A1010001,Lewis,COUNTY HIGHWAY AGENCY,30.0,Good,Green,"[-87.53753373499995, 35.46486129600004]"
19138,57I00400009,Madison,STATE HIGHWAY AGENCY,57.0,Fair,Yellow,"[-88.98297547899995, 35.62280370700006]"
19139,510A1840001,Lewis,COUNTY HIGHWAY AGENCY,23.0,Fair,Yellow,"[-87.37118761599999, 35.55400676200003]"
19140,52S42810011,Lincoln,STATE HIGHWAY AGENCY,67.0,Good,Green,"[-86.61110135999996, 35.31271924500004]"
19141,57SR1860001,Madison,STATE HIGHWAY AGENCY,21.0,Fair,Yellow,"[-88.85522230699996, 35.66980903700005]"
19142,58021630001,Marion,COUNTY HIGHWAY AGENCY,68.0,Fair,Yellow,"[-85.59944592699998, 35.139581700000065]"
19143,59S62581001,Marshall,STATE HIGHWAY AGENCY,26.0,Good,Green,"[-86.70294376099997, 35.43689874200004]"
19144,58SR0280021,Marion,STATE HIGHWAY AGENCY,26.0,Good,Green,"[-85.52502407599997, 35.18820177400005]"
19145,49SR0190013,Lauderdale,STATE HIGHWAY AGENCY,30.0,Good,Green,"[-89.71249151499995, 35.77299181700005]"
19146,700A0180001,Polk,COUNTY HIGHWAY AGENCY,34.0,Fair,Yellow,"[-84.48026918199997, 35.198137788000054]"
19147,610A0780001,Meigs,COUNTY HIGHWAY AGENCY,14.0,Good,Green,"[-84.65965768399997, 35.65862552800007]"
19148,49SR0190039,Lauderdale,STATE HIGHWAY AGENCY,31.0,Fair,Yellow,"[-89.55631334299994, 35.731097834000025]"
19149,680A2270005,Perry,COUNTY HIGHWAY AGENCY,27.0,Fair,Yellow,"[-87.92351798999994, 35.57499502700006]"
19150,73SR0290005,Roane,STATE HIGHWAY AGENCY,51.0,Fair,Yellow,"[-84.54177260899996, 35.94131985700005]"
19151,73SR0610001,Roane,STATE HIGHWAY AGENCY,71.0,Fair,Yellow,"[-84.62329674099999, 35.89290614600003]"
19152,760A0630001,Scott,COUNTY HIGHWAY AGENCY,85.0,Fair,Yellow,"[-84.43936319699998, 36.57885770900003]"
19153,79014620005,Shelby,COUNTY HIGHWAY AGENCY,30.0,Fair,Yellow,"[-89.97406421899996, 35.35946996200005]"
19154,760A2200003,Scott,COUNTY HIGHWAY AGENCY,48.0,Fair,Yellow,"[-84.50636791999995, 36.25266344000005]"
19155,760A1850001,Scott,COUNTY HIGHWAY AGENCY,88.0,Poor,Orange,"[-84.34299931899994, 36.384503109000036]"
19156,76SR0290019,Scott,STATE HIGHWAY AGENCY,32.0,Fair,Yellow,"[-84.51879227699999, 36.497046961000024]"
19157,840A0780001,Tipton,COUNTY HIGHWAY AGENCY,35.0,Fair,Yellow,"[-89.58218244899996, 35.60497010500006]"
19158,90SR1070001,Washington,STATE HIGHWAY AGENCY,43.0,Fair,Yellow,"[-82.59795279799994, 36.15160743600006]"
19159,830B0220001,Sumner,COUNTY HIGHWAY AGENCY,27.0,Good,Green,"[-86.32919527899998, 36.576868551000075]"
19160,900B6620001,Washington,CITY OR MUNICIPAL HIGHWAY AGENCY,38.0,Fair,Yellow,"[-82.40279563199994, 36.351033062000056]"
19161,840A3900003,Tipton,COUNTY HIGHWAY AGENCY,42.0,Fair,Yellow,"[-89.80636520199994, 35.529637844000035]"
19162,86I00260051,Unicoi,STATE HIGHWAY AGENCY,25.0,Fair,Yellow,"[-82.49044357799994, 36.08686013300007]"
19163,85S62900005,Trousdale,COUNTY HIGHWAY AGENCY,26.0,Good,Green,"[-86.03424703399997, 36.39726882000008]"
19164,84SR0030004,Tipton,STATE HIGHWAY AGENCY,52.0,Fair,Yellow,"[-89.80102318999997, 35.43485521200006]"
19165,590A1390001,Marshall,COUNTY HIGHWAY AGENCY,22.0,Fair,Yellow,"[-86.67991764999994, 35.48092530500003]"
19166,590A1710001,Marshall,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.66653247699998, 35.338340996000056]"
19167,57SR0050039,Madison,STATE HIGHWAY AGENCY,26.0,Fair,Yellow,"[-88.84549111999996, 35.76126376800005]"
19168,590A2950001,Marshall,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.82190133399996, 35.38787824800005]"
19169,59SR0502003,Marshall,STATE HIGHWAY AGENCY,79.0,Fair,Yellow,"[-86.91496353299999, 35.44003214900005]"
19170,600A3100001,Maury,COUNTY HIGHWAY AGENCY,38.0,Fair,Yellow,"[-87.18223901499994, 35.659627354000065]"
19171,590A1890003,Marshall,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.71582574099995, 35.319175545000064]"
19172,59SR0110005,Marshall,STATE HIGHWAY AGENCY,63.0,Good,Green,"[-86.84540591199999, 35.349960485000054]"
19173,57SR0050021,Madison,STATE HIGHWAY AGENCY,89.0,Fair,Yellow,"[-88.81408460099999, 35.589035274000025]"
19174,61S42710007,Meigs,COUNTY HIGHWAY AGENCY,36.0,Fair,Yellow,"[-84.63303568499998, 35.64778546000008]"
19175,610A1270001,Meigs,COUNTY HIGHWAY AGENCY,30.0,Fair,Yellow,"[-84.94326864099997, 35.30234272700005]"
19176,64019930003,Moore,COUNTY HIGHWAY AGENCY,53.0,Fair,Yellow,"[-86.44882163999995, 35.31016596500007]"
19177,28SR0150013,Giles,STATE HIGHWAY AGENCY,8.0,Good,Green,"[-87.06483013199994, 35.20585253300004]"
19178,63S62701005,Montgomery,STATE HIGHWAY AGENCY,48.0,Fair,Yellow,"[-87.27957898199998, 36.526580454000054]"
19179,640A0730001,Moore,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.27390785099999, 35.308333676000075]"
19180,79008130003,Shelby,COUNTY HIGHWAY AGENCY,30.0,Fair,Yellow,"[-89.92126811599996, 35.38633040800005]"
19181,790E9450001,Shelby,CITY OR MUNICIPAL HIGHWAY AGENCY,48.0,Poor,Orange,"[-90.06808005499994, 35.08268745700008]"
19182,790A1520001,Shelby,COUNTY HIGHWAY AGENCY,60.0,Fair,Yellow,"[-89.67440852299995, 35.349652126000024]"
19183,77SR0280015,Sequatchie,STATE HIGHWAY AGENCY,45.0,Good,Green,"[-85.45495181999996, 35.279009028000075]"
19184,75F00400001,Rutherford,COUNTY HIGHWAY AGENCY,46.0,Good,Green,"[-86.58595073499998, 35.92672210300003]"
19185,79I02400047,Shelby,STATE HIGHWAY AGENCY,55.0,Fair,Yellow,"[-90.02932617, 35.10656684600008]"
19186,600A0160001,Maury,COUNTY HIGHWAY AGENCY,27.0,Fair,Yellow,"[-87.09984032399996, 35.468645063000054]"
19187,600A0470001,Maury,COUNTY HIGHWAY AGENCY,35.0,Fair,Yellow,"[-87.16536844199999, 35.79225630600007]"
19188,83E00270011,Sumner,STATE HIGHWAY AGENCY,88.0,Poor,Orange,"[-86.26447877599998, 36.63976958200004]"
19189,83SR3860001,Sumner,STATE HIGHWAY AGENCY,29.0,Good,Green,"[-86.66812012399998, 36.31233926400006]"
19190,87SR1310001,Union,STATE HIGHWAY AGENCY,78.0,Fair,Yellow,"[-83.76523237599997, 36.19694219100006]"
19191,84SR0030014,Tipton,STATE HIGHWAY AGENCY,56.0,Fair,Yellow,"[-89.70111389899995, 35.517181564000055]"
19192,830A0600001,Sumner,CITY OR MUNICIPAL HIGHWAY AGENCY,34.0,Good,Green,"[-86.62776316599997, 36.341421371000024]"
19193,53S25070001,Loudon,STATE HIGHWAY AGENCY,63.0,Good,Green,"[-84.50285166099997, 35.62861953400005]"
19194,54S42740003,McMinn,COUNTY HIGHWAY AGENCY,23.0,Fair,Yellow,"[-84.78958091599998, 35.32756645100005]"
19195,54S43720003,McMinn,COUNTY HIGHWAY AGENCY,21.0,Good,Green,"[-84.66832928899998, 35.37206787400004]"
19196,59I00650004,Marshall,STATE HIGHWAY AGENCY,54.0,Fair,Yellow,"[-86.88195272599995, 35.31772291500005]"
19197,59F00110003,Marshall,COUNTY HIGHWAY AGENCY,53.0,Good,Green,"[-86.65943503599999, 35.41189465300005]"
19198,60019140005,Maury,COUNTY HIGHWAY AGENCY,63.0,Fair,Yellow,"[-86.88052381399996, 35.49582768400006]"
19199,59019920001,Marshall,COUNTY HIGHWAY AGENCY,73.0,Fair,Yellow,"[-86.71978594699993, 35.51839455700008]"
19200,600A3960001,Maury,COUNTY HIGHWAY AGENCY,60.0,Fair,Yellow,"[-86.84292032199994, 35.551338988000055]"
19201,590A1140003,Marshall,COUNTY HIGHWAY AGENCY,16.0,Good,Green,"[-86.69266143499999, 35.55341881000004]"
19202,47I00750061,Knox,STATE HIGHWAY AGENCY,49.0,Fair,Yellow,"[-84.01249937299997, 36.09340253800008]"
19203,68SR0130013,Perry,STATE HIGHWAY AGENCY,62.0,Fair,Yellow,"[-87.80972582899994, 35.74418818400005]"
19204,59SR0502011,Marshall,STATE HIGHWAY AGENCY,6.0,Good,Green,"[-86.85069853599998, 35.45072960400006]"
19205,60018290001,Maury,COUNTY HIGHWAY AGENCY,28.0,Fair,Yellow,"[-87.27079619199998, 35.61867364300008]"
19206,60S61810007,Maury,STATE HIGHWAY AGENCY,68.0,Fair,Yellow,"[-87.01156101099997, 35.72807710100005]"
19207,66F00050003,Obion,STATE HIGHWAY AGENCY,18.0,Fair,Yellow,"[-89.12019733299996, 36.40834631000007]"
19208,65023880001,Morgan,COUNTY HIGHWAY AGENCY,73.0,Fair,Yellow,"[-84.59470958999998, 36.13706678900007]"
19209,79M28000003,Shelby,CITY OR MUNICIPAL HIGHWAY AGENCY,58.0,Fair,Yellow,"[-89.95856844499997, 35.17377509000005]"
19210,79I00550075,Shelby,STATE HIGHWAY AGENCY,51.0,Fair,Yellow,"[-90.07553096799995, 35.10802834300006]"
19211,78SR0730027,Sevier,STATE HIGHWAY AGENCY,64.0,Fair,Yellow,"[-83.34703386899997, 35.75938178700005]"
19212,570A3640003,Madison,COUNTY HIGHWAY AGENCY,73.0,Poor,Orange,"[-88.87371542699998, 35.445990220000056]"
19213,790M0210001,Shelby,CITY OR MUNICIPAL HIGHWAY AGENCY,50.0,Good,Green,"[-89.91618046199994, 35.14016378600007]"
19214,78SR0710041,Sevier,STATE HIGHWAY AGENCY,51.0,Fair,Yellow,"[-83.57742212299996, 35.80726135400005]"
19215,790B6370003,Shelby,CITY OR MUNICIPAL HIGHWAY AGENCY,68.0,Fair,Yellow,"[-89.95098237199994, 35.162020279000046]"
19216,28SR0150061,Giles,STATE HIGHWAY AGENCY,23.0,Good,Green,"[-86.85924380299997, 35.190056223000056]"
19217,920A3400007,Weakley,COUNTY HIGHWAY AGENCY,17.0,Good,Green,"[-88.61801880699994, 36.16184535900004]"
19218,06046160001,Bradley,CITY OR MUNICIPAL HIGHWAY AGENCY,11.0,Good,Green,"[-84.85137364499997, 35.190803852000045]"
19219,75I00240301,Rutherford,STATE HIGHWAY AGENCY,49.0,Good,Green,"[-86.59699293599994, 35.99534999600007]"
19220,11SR0120015,Cheatham,STATE HIGHWAY AGENCY,82.0,Good,Green,"[-86.98375787199996, 36.21505323300005]"
19221,30SR0700015,Greene,STATE HIGHWAY AGENCY,34.0,Fair,Yellow,"[-82.91127579099998, 36.24362893600005]"
19222,640A1330001,Moore,COUNTY HIGHWAY AGENCY,14.0,Good,Green,"[-86.34796739299998, 35.177977885000075]"
19223,94F00040005,Williamson,COUNTY HIGHWAY AGENCY,11.0,Fair,Yellow,"[-87.10782856599997, 35.96811652400004]"
19224,28SR0150042,Giles,STATE HIGHWAY AGENCY,23.0,Fair,Yellow,"[-87.06400741299996, 35.19639121600005]"
19225,19010130009,Davidson,CITY OR MUNICIPAL HIGHWAY AGENCY,78.0,Fair,Yellow,"[-86.83155027799995, 36.26568569500006]"
19226,280A2660003,Giles,COUNTY HIGHWAY AGENCY,9.0,Good,Green,"[-86.88034780899994, 35.06112839700006]"
19227,910A1320001,Wayne,COUNTY HIGHWAY AGENCY,35.0,Good,Green,"[-87.74249168399996, 35.43083159100007]"
19228,790D1050001,Shelby,CITY OR MUNICIPAL HIGHWAY AGENCY,38.0,Fair,Yellow,"[-89.94907109099995, 35.19739318200004]"
19229,92SR0223001,Weakley,STATE HIGHWAY AGENCY,29.0,Fair,Yellow,"[-88.88649677399997, 36.35573557500004]"
19230,910A2020001,Wayne,COUNTY HIGHWAY AGENCY,58.0,Fair,Yellow,"[-87.71765870299998, 35.30796775600004]"
19231,12SR1000017,Chester,STATE HIGHWAY AGENCY,12.0,Good,Green,"[-88.64098925899998, 35.43163873900005]"
19232,19SR1550069,Davidson,STATE HIGHWAY AGENCY,10.0,Good,Green,"[-86.69976242299998, 36.14125428500006]"
19233,47SR3320003,Knox,STATE HIGHWAY AGENCY,11.0,Good,Green,"[-84.1510530799999, 35.87681089700004]"
19234,190B0600001,Davidson,CITY OR MUNICIPAL HIGHWAY AGENCY,34.0,Fair,Yellow,"[-86.63980918199996, 36.135425062000024]"
19235,28SR0150039,Giles,STATE HIGHWAY AGENCY,23.0,Good,Green,"[-87.06358075999998, 35.19987308300006]"
19236,28F00140009,Giles,COUNTY HIGHWAY AGENCY,58.0,Fair,Yellow,"[-87.19789526799997, 35.27006363400005]"
19237,50S62300007,Lawrence,STATE HIGHWAY AGENCY,65.0,Good,Green,"[-87.32691691799994, 35.42941019600005]"
19238,45024570001,Jefferson,COUNTY HIGHWAY AGENCY,80.0,Fair,Yellow,"[-83.29688825099998, 36.11263201600008]"
19239,47056660003,Knox,CITY OR MUNICIPAL HIGHWAY AGENCY,12.0,Good,Green,"[-83.91699591899999, 35.98257978400005]"
19240,390B8000001,Henderson,"STATE PARK, FOREST, OR RESERVATION AGENCY",33.0,Fair,Yellow,"[-88.23036808899997, 35.81717050900005]"
19241,91SR0150002,Wayne,STATE HIGHWAY AGENCY,7.0,Good,Green,"[-87.95418749999999, 35.30749754400006]"
19242,58I00240013,Marion,STATE HIGHWAY AGENCY,55.0,Good,Green,"[-85.77983848699995, 35.15072192500003]"
19243,60I00650040,Maury,STATE HIGHWAY AGENCY,31.0,Fair,Yellow,"[-86.94687840399996, 35.73846240200004]"
19244,79SR0140061,Shelby,STATE HIGHWAY AGENCY,22.0,Good,Green,"[-89.92239661499997, 35.193521530000055]"
19245,95SR0260003,Wilson,STATE HIGHWAY AGENCY,78.0,Good,Green,"[-86.23885318899994, 36.15079692300003]"
19246,28SR0150057,Giles,STATE HIGHWAY AGENCY,23.0,Fair,Yellow,"[-87.05126501299998, 35.17019604500007]"
19247,91S61740003,Wayne,STATE HIGHWAY AGENCY,58.0,Fair,Yellow,"[-87.96809393799998, 35.44350286900004]"
19248,680A5690001,Perry,COUNTY HIGHWAY AGENCY,12.0,Good,Green,"[-87.88564045399994, 35.490338508000036]"
19249,79050920001,Shelby,CITY OR MUNICIPAL HIGHWAY AGENCY,38.0,Good,Green,"[-90.08971609699995, 35.07252537200003]"
19250,460A2430001,Johnson,COUNTY HIGHWAY AGENCY,68.0,Fair,Yellow,"[-81.81418960599996, 36.489830632000064]"
19251,51SR0990002,Lewis,STATE HIGHWAY AGENCY,22.0,Fair,Yellow,"[-87.44928814799994, 35.58907162700007]"
19252,22SR0490001,Dickson,STATE HIGHWAY AGENCY,33.0,Fair,Yellow,"[-87.49905076199997, 36.25291563400003]"
19253,95FA0243004,Wilson,STATE HIGHWAY AGENCY,58.0,Poor,Orange,"[-86.29619890299995, 36.21304384900003]"
19254,220A4170003,Dickson,COUNTY HIGHWAY AGENCY,22.0,Good,Green,"[-87.44890663899997, 36.06778660700007]"
19255,920A2720003,Weakley,COUNTY HIGHWAY AGENCY,13.0,Good,Green,"[-88.61134755999996, 36.255436530000054]"
19256,710A0120001,Putnam,COUNTY HIGHWAY AGENCY,83.0,Fair,Yellow,"[-85.77624558099996, 36.13933557900003]"
19257,950A4170001,Wilson,COUNTY HIGHWAY AGENCY,37.0,Fair,Yellow,"[-86.45593677099998, 36.10473338800006]"
19258,840A2570005,Tipton,COUNTY HIGHWAY AGENCY,8.0,Fair,Yellow,"[-89.81512080599998, 35.406858449000026]"
19259,050A6010001,Blount,CITY OR MUNICIPAL HIGHWAY AGENCY,38.0,Good,Green,"[-84.10525709599995, 35.751905634000025]"
19260,60040380001,Maury,CITY OR MUNICIPAL HIGHWAY AGENCY,48.0,Fair,Yellow,"[-87.07132140999994, 35.61115095500003]"
19261,71022220001,Putnam,COUNTY HIGHWAY AGENCY,78.0,Fair,Yellow,"[-85.78868713699995, 36.13697399500006]"
19262,90S23860001,Washington,STATE HIGHWAY AGENCY,60.0,Fair,Yellow,"[-82.59083071899994, 36.15582202000007]"
19263,85S62900001,Trousdale,COUNTY HIGHWAY AGENCY,33.0,Fair,Yellow,"[-86.10711838099996, 36.39190290600004]"
19264,850A0310001,Trousdale,COUNTY HIGHWAY AGENCY,37.0,Good,Green,"[-86.22390743799997, 36.40909855600006]"
19265,780A0780001,Sevier,COUNTY HIGHWAY AGENCY,32.0,Good,Green,"[-83.66345877199996, 35.88748195200003]"
19266,940A0650001,Williamson,COUNTY HIGHWAY AGENCY,21.0,Fair,Yellow,"[-87.13196133499997, 35.85619439300007]"
19267,050D9820001,Blount,CITY OR MUNICIPAL HIGHWAY AGENCY,20.0,Good,Green,"[-83.94524345999997, 35.809022697000046]"
19268,79028090001,Shelby,CITY OR MUNICIPAL HIGHWAY AGENCY,40.0,Good,Green,"[-89.93329455199995, 35.11315471000006]"
19269,92SR0430013,Weakley,STATE HIGHWAY AGENCY,90.0,Fair,Yellow,"[-88.85121966, 36.32637847900003]"
19270,72S43790001,Rhea,STATE HIGHWAY AGENCY,55.0,Good,Green,"[-84.83925998899997, 35.605835471000034]"
19271,600A0200003,Maury,COUNTY HIGHWAY AGENCY,80.0,Fair,Yellow,"[-87.17383278799997, 35.722134390000065]"
19272,74SR2570001,Robertson,STATE HIGHWAY AGENCY,36.0,Good,Green,"[-86.76740169199996, 36.41384085400006]"
19273,710A7340001,Putnam,COUNTY HIGHWAY AGENCY,29.0,Good,Green,"[-85.48172956399998, 36.101814938000075]"
19274,74042340001,Robertson,CITY OR MUNICIPAL HIGHWAY AGENCY,29.0,Poor,Orange,"[-86.85966117199996, 36.485477665000076]"
19275,620A2650001,Monroe,COUNTY HIGHWAY AGENCY,9.0,Good,Green,"[-84.36125319699994, 35.45791102700008]"
19276,550A0410003,McNairy,COUNTY HIGHWAY AGENCY,19.0,Fair,Yellow,"[-88.37407282899994, 35.30455242000005]"
19277,58021630003,Marion,COUNTY HIGHWAY AGENCY,68.0,Fair,Yellow,"[-85.60290637499998, 35.14885575900007]"
19278,660A5600001,Obion,COUNTY HIGHWAY AGENCY,48.0,Fair,Yellow,"[-89.06882258099995, 36.249577404000036]"
19279,740A3120001,Robertson,COUNTY HIGHWAY AGENCY,35.0,Good,Green,"[-86.89357192299997, 36.41775460100007]"
19280,63SR0120001,Montgomery,STATE HIGHWAY AGENCY,60.0,Poor,Orange,"[-87.21569193899995, 36.425266616000044]"
19281,66S80090009,Obion,STATE HIGHWAY AGENCY,32.0,Fair,Yellow,"[-89.03292672499998, 36.353159783000024]"
19282,390A1320003,Henderson,COUNTY HIGHWAY AGENCY,35.0,Fair,Yellow,"[-88.25927176499994, 35.64105144800004]"
19283,79I02400053,Shelby,STATE HIGHWAY AGENCY,56.0,Fair,Yellow,"[-90.02625740099995, 35.09413945400007]"
19284,660A1450001,Obion,COUNTY HIGHWAY AGENCY,48.0,Fair,Yellow,"[-89.05605523699995, 36.484687904000054]"
19285,84014730007,Tipton,COUNTY HIGHWAY AGENCY,27.0,Fair,Yellow,"[-89.67743515999996, 35.50311644300007]"
19286,860A6030001,Unicoi,COUNTY HIGHWAY AGENCY,43.0,Fair,Yellow,"[-82.50332969399994, 36.059034352000026]"
19287,150A2870015,Cocke,COUNTY HIGHWAY AGENCY,24.0,Fair,Yellow,"[-83.10747676499994, 35.85495885600005]"
19288,20I00400001,Decatur,STATE HIGHWAY AGENCY,53.0,Fair,Yellow,"[-88.17784302999996, 35.818857501000025]"
19289,92030320001,Weakley,CITY OR MUNICIPAL HIGHWAY AGENCY,16.0,Fair,Yellow,"[-88.87685462199994, 36.33059551900004]"
19290,910A3890001,Wayne,COUNTY HIGHWAY AGENCY,19.0,Good,Green,"[-87.82859431799994, 35.10542155100006]"
19291,47I00750007,Knox,STATE HIGHWAY AGENCY,37.0,Good,Green,"[-83.97501061099996, 35.96196564500008]"
19292,79I00550032,Shelby,STATE HIGHWAY AGENCY,56.0,Fair,Yellow,"[-90.02543386599996, 35.066983340000036]"
19293,790L0060001,Shelby,CITY OR MUNICIPAL HIGHWAY AGENCY,38.0,Fair,Yellow,"[-89.81542230999997, 35.158582084000045]"
19294,35016190003,Hardeman,COUNTY HIGHWAY AGENCY,13.0,Fair,Yellow,"[-88.95053692599998, 35.33517943800007]"
19295,86S23790003,Unicoi,STATE HIGHWAY AGENCY,63.0,Fair,Yellow,"[-82.25688539299995, 36.18355453200007]"
19296,88SR1110008,Van Buren,STATE HIGHWAY AGENCY,52.0,Good,Green,"[-85.46102955199996, 35.821229422000044]"
19297,620A4540001,Monroe,COUNTY HIGHWAY AGENCY,6.0,Good,Green,"[-84.31846088399999, 35.23274701100007]"
19298,62012060005,Monroe,COUNTY HIGHWAY AGENCY,5.0,Good,Green,"[-84.41641744099996, 35.57042340700008]"
19299,64SR0550005,Moore,STATE HIGHWAY AGENCY,65.0,Good,Green,"[-86.36456388699997, 35.29944484300006]"
19300,600B0270001,Maury,COUNTY HIGHWAY AGENCY,83.0,Fair,Yellow,"[-87.09743451699995, 35.47779943000006]"
19301,790A2290001,Shelby,CITY OR MUNICIPAL HIGHWAY AGENCY,55.0,Poor,Orange,"[-89.79880112699999, 35.24795265000006]"
19302,66SR0030031,Obion,STATE HIGHWAY AGENCY,40.0,Good,Green,"[-89.21499851799996, 36.266137884000045]"
19303,610A0280001,Meigs,COUNTY HIGHWAY AGENCY,30.0,Good,Green,"[-84.71282474199995, 35.59371250400005]"
19304,610A1240003,Meigs,COUNTY HIGHWAY AGENCY,37.0,Good,Green,"[-84.90682090299998, 35.31312705200003]"
19305,570A0930001,Madison,COUNTY HIGHWAY AGENCY,16.0,Fair,Yellow,"[-88.83026909099999, 35.78881699400006]"
19306,82SR0340028,Sullivan,STATE HIGHWAY AGENCY,41.0,Good,Green,"[-82.26614782999997, 36.504450150000025]"
19307,780A5140001,Sevier,CITY OR MUNICIPAL HIGHWAY AGENCY,53.0,Fair,Yellow,"[-83.56332761699997, 35.78471085800004]"
19308,09SR0010021,Carroll,STATE HIGHWAY AGENCY,90.0,Fair,Yellow,"[-88.38706460699996, 36.01375812500004]"
19309,800A2000001,Smith,COUNTY HIGHWAY AGENCY,32.0,Good,Green,"[-86.04428133199997, 36.151512213000046]"
19310,90I00260043,Washington,STATE HIGHWAY AGENCY,43.0,Good,Green,"[-82.35392097099998, 36.32542886400006]"
19311,90S23830001,Washington,STATE HIGHWAY AGENCY,40.0,Fair,Yellow,"[-82.43794447499994, 36.36344462200003]"
19312,82S25170001,Sullivan,CITY OR MUNICIPAL HIGHWAY AGENCY,68.0,Good,Green,"[-82.19954987399996, 36.55558841200008]"
19313,75SR0010041,Rutherford,STATE HIGHWAY AGENCY,35.0,Fair,Yellow,"[-86.49642825699999, 35.958820493000076]"
19314,900B6320001,Washington,COUNTY HIGHWAY AGENCY,44.0,Fair,Yellow,"[-82.51293186099997, 36.415475988000026]"
19315,93S42510007,White,COUNTY HIGHWAY AGENCY,66.0,Poor,Orange,"[-85.42257231599996, 35.850751579000075]"
19316,79SR3850013,Shelby,STATE HIGHWAY AGENCY,22.0,Good,Green,"[-89.82952272399996, 35.05483306800005]"
19317,90013690001,Washington,COUNTY HIGHWAY AGENCY,33.0,Fair,Yellow,"[-82.34583716399999, 36.39618782000008]"
19318,94009940001,Williamson,COUNTY HIGHWAY AGENCY,32.0,Fair,Yellow,"[-86.98600075099995, 35.897036306000075]"
19319,900B5320001,Washington,CITY OR MUNICIPAL HIGHWAY AGENCY,27.0,Fair,Yellow,"[-82.32677972399995, 36.31304398900005]"
19320,78S24210011,Sevier,STATE HIGHWAY AGENCY,68.0,Fair,Yellow,"[-83.40196580699995, 35.77213496200005]"
19321,79SR3850055,Shelby,STATE HIGHWAY AGENCY,22.0,Fair,Yellow,"[-89.73419030599996, 35.023936218000074]"
19322,55S80830003,McNairy,STATE HIGHWAY AGENCY,58.0,Fair,Yellow,"[-88.53977129599997, 35.33052057700007]"
19323,680A1550001,Perry,COUNTY HIGHWAY AGENCY,34.0,Fair,Yellow,"[-87.70130423699999, 35.59795133800003]"
19324,680A1900001,Perry,COUNTY HIGHWAY AGENCY,29.0,Good,Green,"[-87.87176295199998, 35.500978823000025]"
19325,600A0880001,Maury,COUNTY HIGHWAY AGENCY,32.0,Fair,Yellow,"[-87.10456655499996, 35.72751003700006]"
19326,74S62800001,Robertson,COUNTY HIGHWAY AGENCY,68.0,Good,Green,"[-87.01916849099996, 36.44491407800007]"
19327,550A5400007,McNairy,COUNTY HIGHWAY AGENCY,34.0,Fair,Yellow,"[-88.72989143599995, 35.111943816000064]"
19328,720A6250001,Rhea,CITY OR MUNICIPAL HIGHWAY AGENCY,34.0,Good,Green,"[-85.02865888899998, 35.47608219000006]"
19329,57S82140007,Madison,COUNTY HIGHWAY AGENCY,58.0,Fair,Yellow,"[-89.00102255999997, 35.66746999700007]"
19330,61022730001,Meigs,COUNTY HIGHWAY AGENCY,58.0,Fair,Yellow,"[-84.71494102699995, 35.563376031000075]"
19331,780A3670001,Sevier,COUNTY HIGHWAY AGENCY,5.0,Good,Green,"[-83.46068299599995, 35.78603004900003]"
19332,82SR0930014,Sullivan,STATE HIGHWAY AGENCY,55.0,Good,Green,"[-82.54681721399999, 36.50800223500005]"
19333,790X0030001,Shelby,CITY OR MUNICIPAL HIGHWAY AGENCY,24.0,Good,Green,"[-89.77197867199999, 35.07368594800005]"
19334,83F00350003,Sumner,COUNTY HIGHWAY AGENCY,103.0,Fair,Yellow,"[-86.31812450299998, 36.45756728400005]"
19335,83020670001,Sumner,COUNTY HIGHWAY AGENCY,36.0,Good,Green,"[-86.49158023799998, 36.63088417300003]"
